0 -2.09518003652218e+00 7.66413311713298e+00 -1.30737218790846e+00 8.37942189650102e+00 3.86514262762937e+00 -1.96549500378695e+00 3.01379127935930e+00 -4.05134820215630e+00 2.77075347033414e+00 -8.65286656581995e+00 -6.50634335307561e+00 4.70698226983298e-01 1.57610519067549e+00 -1.33341609079364e+01 -7.95745154661373e+00 -3.68891687900463e+00 -2.06622122855127e+01 -1.00298518833355e+01 
1 -1.98104314108820e+00 7.69465551954327e+00 -1.54466879702892e+00 8.23648127546214e+00 3.80292130094586e+00 -2.02386453652623e+00 3.17839287748241e+00 -3.96970567919991e+00 2.89501294568934e+00 -8.76405439633713e+00 -6.54730271008681e+00 6.16432779565805e-01 1.78983678374890e+00 -1.35497669926990e+01 -7.53090393829733e+00 -3.59012909496085e+00 -2.05315174481189e+01 -9.31413247836667e+00 
2 -2.04691798235693e+00 7.69096206498345e+00 -1.28492541914191e+00 8.24048287863683e+00 3.92624855393111e+00 -2.10182299344226e+00 3.13003277296972e+00 -3.83708314702968e+00 2.70267952632422e+00 -8.66865721936981e+00 -6.77623503015499e+00 6.38316697945902e-01 1.45170963978896e+00 -1.32403540127738e+01 -7.74960144741894e+00 -2.87250220882569e+00 -2.06031760663893e+01 -9.55736159370218e+00 
3 -2.02327136528508e+00 7.61192876726166e+00 -1.33665869944861e+00 8.60913223151005e+00 3.69285330724234e+00 -2.02378804563272e+00 3.06838695569472e+00 -3.99847810316568e+00 2.58705925068470e+00 -8.97534634529140e+00 -6.34934147600373e+00 7.12904785618639e-01 1.17971839976122e+00 -1.32910097668727e+01 -7.85520786932634e+00 -3.97681635362935e+00 -2.06089719954392e+01 -8.93619232625540e+00 
4 -1.79765188709706e+00 7.60230552558581e+00 -1.29634582095885e+00 8.48896170413856e+00 3.46740584383107e+00 -2.17754396284469e+00 2.99426392352942e+00 -4.03268809149963e+00 2.72959941640647e+00 -8.99038456907176e+00 -6.10198736993552e+00 6.94228405904290e-01 9.05559370914354e-01 -1.33429671245586e+01 -7.59232996358170e+00 -4.46948048995693e+00 -2.05115981054192e+01 -9.08614246139432e+00 
5 -1.92406591345042e+00 7.54372989204718e+00 -1.45584168379695e+00 8.62217314749053e+00 3.55803630814408e+00 -2.26003575291296e+00 3.17061311909647e+00 -3.76835554296320e+00 2.78424330943763e+00 -9.16279731615625e+00 -6.37096896998409e+00 8.57904189764852e-01 7.93119885995687e-01 -1.29643901282915e+01 -7.85277440331203e+00 -4.01331918305882e+00 -2.04313617864355e+01 -9.17250554926249e+00 
6 -1.87900271999977e+00 7.40423567000847e+00 -1.29672854607389e+00 8.70886950406161e+00 3.73442318083060e+00 -2.20864139388306e+00 2.97489976160454e+00 -3.95622304954914e+00 2.62417230476634e+00 -9.10749145629831e+00 -6.24846839784372e+00 8.17061336754946e-01 6.55713771332707e-01 -1.24042899001817e+01 -7.58581522701018e+00 -4.03848204327406e+00 -2.02927523454115e+01 -9.21186034396719e+00 
7 -1.99656241454207e+00 7.42063782745984e+00 -1.25195662688413e+00 8.75818139702383e+00 3.81207385034272e+00 -2.14846865678074e+00 2.93278128932221e+00 -3.85934089530598e+00 2.59380096272387e+00 -9.01556853092078e+00 -6.42045684454818e+00 7.50203545647437e-01 6.30136512261984e-01 -1.24857634808887e+01 -7.71117735936612e+00 -4.41042009800989e+00 -2.06011598045813e+01 -9.50901651370088e+00 
8 -1.97330692791342e+00 7.63576765734740e+00 -1.29089472829955e+00 8.46769672971783e+00 3.60465631205626e+00 -2.12542988815693e+00 3.08735519828218e+00 -4.04496816914491e+00 2.72060177843980e+00 -8.90381050591517e+00 -6.24666029114514e+00 6.49329010083619e-01 8.27625372536467e-01 -1.23784459276716e+01 -7.78380470648502e+00 -4.43725182480062e+00 -2.06297683761550e+01 -9.42152018413982e+00 
9 -1.96811516451427e+00 7.16563379089195e+00 -1.37658045257347e+00 8.61655802871242e+00 3.52932958487308e+00 -2.01341277917226e+00 3.01894456690008e+00 -3.80004083749020e+00 2.59700517853101e+00 -8.98525820516978e+00 -5.99414210046582e+00 7.28464651990819e-01 7.83070117476122e-01 -1.24914323780563e+01 -7.41175398781699e+00 -4.41669844152586e+00 -2.07689679574554e+01 -8.91640679145741e+00 
10 -1.75420566310891e+00 7.14620233576812e+00 -1.26971001692074e+00 8.90430895680129e+00 3.66903103288978e+00 -2.08837666516352e+00 2.78448867195785e+00 -3.81861184341739e+00 2.65536384299548e+00 -9.22550821464872e+00 -6.09043501121829e+00 6.54963510606423e-01 1.04208162374497e+00 -1.30356923622499e+01 -7.20643296613319e+00 -3.93661097699065e+00 -2.03840554322821e+01 -9.40184789129700e+00 
11 -1.79020485503138e+00 7.25075012222947e+00 -1.32738323692277e+00 8.79979601156832e+00 3.70273322100591e+00 -2.05628892031583e+00 2.76190631799024e+00 -3.75639530504593e+00 2.63860664042560e+00 -9.07799778723155e+00 -6.26600355612308e+00 6.89276966181669e-01 7.24255410264078e-01 -1.29675177536230e+01 -6.64967589091231e+00 -4.25931943374813e+00 -2.06038930139187e+01 -8.99382967006172e+00 
