0 -2.09518003652218e+00 7.66413311713298e+00 -1.30737218790846e+00 8.37942189650102e+00 3.86514262762937e+00 -1.96549500378695e+00 3.01379127935930e+00 -4.05134820215630e+00 2.77075347033414e+00 -8.65286656581995e+00 -6.50634335307561e+00 4.70698226983298e-01 -9.82722521048927e+00 -1.70456362257185e+01 -8.71152732125321e+00 1.57610519067549e+00 -1.33341609079364e+01 -7.95745154661373e+00 7.20884552948814e+00 -1.70306842145545e+01 -1.25925507135481e+01 -1.02938572293742e+01 1.71454790470821e+01 -1.21776530305679e+01 -1.36323671653782e+01 8.04993342687611e+00 -1.18778670583849e+01 -2.46818205654273e+01 -9.06282228640313e+00 -1.26466291266727e+01 -1.71176905145179e+01 7.46141196253106e-01 -1.48200901865404e+01 -1.96868890821619e+01 -5.27129896681448e+00 -1.35666130165934e+01 -3.68891687900463e+00 -2.06622122855127e+01 -1.00298518833355e+01 -2.10691744997244e+01 2.27804628397697e+01 -8.40900448392901e+00 -1.98133307252769e+01 1.37258217183582e+01 -1.33880415361311e+01 -3.08188107307500e+01 -6.31460017526605e+00 -1.33506423907476e+01 -2.60164392670361e+01 1.09895739911064e+01 -1.45800410032104e+01 -2.55086551697724e+01 3.17855825793890e+00 -1.63229753097022e+01 -1.01506850318992e+01 3.66812179184618e+00 1.25304526263190e+01 1.04055826170095e+01 -1.32019446833390e+01 1.15055163685029e+01 -1.35277997533150e+01 1.94370473128100e+01 9.58711695631501e+00 -3.58752353281517e-01 -1.64605542651162e+01 1.33871568730452e+01 -1.35710558472488e+01 -9.55347005245466e+00 6.30005033768981e+00 -1.51087673128619e+01 5.20898718360865e-02 7.22048254053898e+00 -1.01948862728249e+01 2.02432384644832e+01 1.12395179237364e+01 5.27089397064350e+00 -1.76885506689285e+01 1.08364113278258e+01 -7.00636819325413e+00 -1.43618173147175e+01 1.55628764819301e+01 -1.16014599385503e+01 1.04114310388528e+01 1.01710998218432e+01 -2.37311921651157e+01 -1.42206077882146e+01 6.97561595541891e+00 7.83958323833657e+00 -2.66583287165655e+01 9.61226037459591e+00 -2.88194262224776e+01 1.13816056511660e+01 7.13605378997112e+00 -2.43640438107168e+01 8.87109145586162e-02 8.35509938914361e+00 -2.49776692781707e+01 -4.12685164209569e+00 8.64297170904267e+00 
1 -1.98104314108820e+00 7.69465551954327e+00 -1.54466879702892e+00 8.23648127546214e+00 3.80292130094586e+00 -2.02386453652623e+00 3.17839287748241e+00 -3.96970567919991e+00 2.89501294568934e+00 -8.76405439633713e+00 -6.54730271008681e+00 6.16432779565805e-01 -1.03104030397600e+01 -1.75242313044820e+01 -9.42039473940394e+00 1.78983678374890e+00 -1.35497669926990e+01 -7.53090393829733e+00 7.63402326149277e+00 -1.72540134791440e+01 -1.22196037457898e+01 -1.04886972233438e+01 1.70604269255776e+01 -1.18840544573331e+01 -1.35241865846392e+01 7.27380184536112e+00 -1.18206307819393e+01 -2.41816615406039e+01 -9.25215122098014e+00 -1.26950342155912e+01 -1.68157785599726e+01 7.26563760145011e-01 -1.43365654705078e+01 -1.95002992606186e+01 -5.62213508019113e+00 -1.30727660994157e+01 -3.59012909496085e+00 -2.05315174481189e+01 -9.31413247836667e+00 -2.17236946868497e+01 2.25905884020864e+01 -7.79790635611393e+00 -1.97282656323237e+01 1.36771887122146e+01 -1.29953457791514e+01 -3.01711598472902e+01 -7.05076122029075e+00 -1.25771176602434e+01 -2.58735227270014e+01 1.15212981614285e+01 -1.49756154862574e+01 -2.52242564759001e+01 2.89400326124611e+00 -1.63975600916156e+01 -1.01082800622825e+01 3.72972710231039e+00 1.21899840739798e+01 1.00645225750421e+01 -1.27844058959729e+01 1.14812677746750e+01 -1.37388272650516e+01 1.96926525297489e+01 1.02923317828869e+01 -2.49184281984292e-02 -1.61781590195301e+01 1.39267880983372e+01 -1.33686968784494e+01 -9.76897442420857e+00 6.89628359774843e+00 -1.51037441025069e+01 2.21818557899446e-01 7.13226403471811e+00 -1.03426416645344e+01 2.04526300923735e+01 1.10831416465743e+01 5.76256311537973e+00 -1.75252714987069e+01 1.16461631208215e+01 -7.24344450761494e+00 -1.44413345484407e+01 1.57524562476422e+01 -1.19080550018754e+01 1.04142238078459e+01 1.03667596866985e+01 -2.40282366884359e+01 -1.51338898507075e+01 7.32446761223249e+00 8.58258904246892e+00 -2.62546453060858e+01 9.37583317713766e+00 -2.90694839636501e+01 1.13360035151873e+01 8.50482675061533e+00 -2.47555175042818e+01 -1.27823576739690e-01 8.38756064871864e+00 -2.52165359817843e+01 -4.44701200912384e+00 8.27264132795243e+00 
2 -2.04691798235693e+00 7.69096206498345e+00 -1.28492541914191e+00 8.24048287863683e+00 3.92624855393111e+00 -2.10182299344226e+00 3.13003277296972e+00 -3.83708314702968e+00 2.70267952632422e+00 -8.66865721936981e+00 -6.77623503015499e+00 6.38316697945902e-01 -9.89651471574630e+00 -1.74105506102876e+01 -9.37135369952174e+00 1.45170963978896e+00 -1.32403540127738e+01 -7.74960144741894e+00 7.62332308026154e+00 -1.68428879735356e+01 -1.27413190154510e+01 -1.02717063329501e+01 1.67391537318667e+01 -1.17444775700653e+01 -1.37579668962609e+01 7.28419556150149e+00 -1.20582944008145e+01 -2.48510154588985e+01 -8.91811771057355e+00 -1.31795555242247e+01 -1.67016513242900e+01 4.31945877231030e-01 -1.47531459089051e+01 -2.00534566204129e+01 -5.34209106131125e+00 -1.34222031676003e+01 -2.87250220882569e+00 -2.06031760663893e+01 -9.55736159370218e+00 -2.17687800213867e+01 2.14679371772191e+01 -7.72518502820885e+00 -1.97447343001734e+01 1.37189289339078e+01 -1.39074901870745e+01 -3.07328500754673e+01 -6.45155435324689e+00 -1.32944295004312e+01 -2.59274605117047e+01 1.13109832702760e+01 -1.48793325217343e+01 -2.48781496741137e+01 2.96170061884620e+00 -1.70660909900752e+01 -9.86018290535891e+00 3.56959557459341e+00 1.20521312127045e+01 1.04331832027580e+01 -1.28638902873997e+01 1.09231037183396e+01 -1.35244414630902e+01 1.95845941933850e+01 1.00326757688504e+01 -3.92933697769095e-01 -1.60569754193410e+01 1.42044947854931e+01 -1.38340367922581e+01 -1.00421556210745e+01 7.16983892751721e+00 -1.50665665408843e+01 -2.27701542348290e-01 7.38414731065817e+00 -9.92717279572380e+00 1.99503012695611e+01 1.10013237911844e+01 5.45438294588862e+00 -1.77097518131398e+01 1.08318057863421e+01 -7.20351163471027e+00 -1.41419133659982e+01 1.59954814393472e+01 -1.15160313880041e+01 1.04286163554207e+01 1.03865067471129e+01 -2.40202132237858e+01 -1.50203134770442e+01 6.49084035605121e+00 8.43403017039520e+00 -2.58815705988690e+01 9.35906992421436e+00 -2.86719643360710e+01 1.01475599983976e+01 9.11922047843366e+00 -2.48444142758587e+01 -7.65962876832612e-01 9.03824090685369e+00 -2.54036454546578e+01 -4.67283544177158e+00 9.35887790741863e+00 
3 -2.02327136528508e+00 7.61192876726166e+00 -1.33665869944861e+00 8.60913223151005e+00 3.69285330724234e+00 -2.02378804563272e+00 3.06838695569472e+00 -3.99847810316568e+00 2.58705925068470e+00 -8.97534634529140e+00 -6.34934147600373e+00 7.12904785618639e-01 -1.11275128937000e+01 -1.66350405036889e+01 -9.73282136575897e+00 1.17971839976122e+00 -1.32910097668727e+01 -7.85520786932634e+00 7.10027702360840e+00 -1.75225857836813e+01 -1.22624802911895e+01 -9.97544354246078e+00 1.69338952321826e+01 -1.15541096511660e+01 -1.35357457967884e+01 6.65788234483247e+00 -1.19737190591788e+01 -2.47406947553248e+01 -8.24087671990223e+00 -1.25009894122229e+01 -1.69714073413405e+01 8.40095289080125e-01 -1.40694365285561e+01 -1.96471013711072e+01 -4.79445232037672e+00 -1.42302424207023e+01 -3.97681635362935e+00 -2.06089719954392e+01 -8.93619232625540e+00 -2.11604332580431e+01 2.26762417769932e+01 -8.14039212997704e+00 -1.90665954522124e+01 1.40262435573597e+01 -1.31463806034267e+01 -3.12532793711335e+01 -6.19678959415622e+00 -1.26157939308649e+01 -2.57009115335367e+01 1.20191778031413e+01 -1.50234944163992e+01 -2.53510876286941e+01 3.26390549190678e+00 -1.63851807976859e+01 -9.90107807440561e+00 3.77229923806224e+00 1.21784820408450e+01 9.81852421004507e+00 -1.28973842311592e+01 1.08946787457311e+01 -1.33329063619837e+01 2.00235705406316e+01 9.75231318522446e+00 -6.35914914492147e-01 -1.55417404694885e+01 1.44342710010171e+01 -1.43240123767531e+01 -9.57068674517087e+00 7.60080367395526e+00 -1.54865012847253e+01 3.65842872625590e-01 7.76062981001592e+00 -9.63798273550511e+00 2.02008020335891e+01 1.12649321971012e+01 4.96264226518609e+00 -1.73833630558942e+01 1.08643909605060e+01 -7.71401725173292e+00 -1.33947952973216e+01 1.63323773990826e+01 -1.17490607678381e+01 1.05636968996885e+01 1.00812983867266e+01 -2.43794277856323e+01 -1.42635341807746e+01 7.33119472934823e+00 8.01619776246791e+00 -2.62538870782681e+01 9.18146016562477e+00 -2.81302970583709e+01 1.12749580677018e+01 7.38086137680675e+00 -2.49039491499075e+01 -4.20757887764529e-01 8.55856494989622e+00 -2.58339729892140e+01 -4.20386652108640e+00 8.89882720158720e+00 
4 -1.79765188709706e+00 7.60230552558581e+00 -1.29634582095885e+00 8.48896170413856e+00 3.46740584383107e+00 -2.17754396284469e+00 2.99426392352942e+00 -4.03268809149963e+00 2.72959941640647e+00 -8.99038456907176e+00 -6.10198736993552e+00 6.94228405904290e-01 -1.14034955838981e+01 -1.64097375533773e+01 -9.33623012046739e+00 9.05559370914354e-01 -1.33429671245586e+01 -7.59232996358170e+00 6.74091175906102e+00 -1.72168421723977e+01 -1.29449877930082e+01 -1.00982981759984e+01 1.72974268436628e+01 -1.10932718675116e+01 -1.34845507161847e+01 7.82645725172266e+00 -1.16806230773015e+01 -2.48747765444077e+01 -8.12592799035811e+00 -1.23406969093543e+01 -1.68855048804277e+01 1.36144307842406e+00 -1.37812813400382e+01 -2.00023325994640e+01 -4.51661709614327e+00 -1.32018622459059e+01 -4.46948048995693e+00 -2.05115981054192e+01 -9.08614246139432e+00 -2.12002013950009e+01 2.25974690042114e+01 -7.79984493345089e+00 -1.96024508492840e+01 1.41749385326756e+01 -1.18048354072697e+01 -3.07826239507090e+01 -5.55575743513204e+00 -1.26830932990669e+01 -2.64367237393535e+01 1.19450450278278e+01 -1.53808086896850e+01 -2.51492683690854e+01 3.53553807534408e+00 -1.63122632810518e+01 -1.00377854931330e+01 3.95158903918078e+00 1.24991328962744e+01 1.00219160799858e+01 -1.29240525313335e+01 1.12832498604109e+01 -1.36517499446880e+01 2.00437624560596e+01 9.55352977702922e+00 -9.33522311123141e-01 -1.54334075194766e+01 1.45021488174208e+01 -1.39935511522144e+01 -9.36118708071259e+00 7.38658637558867e+00 -1.53640083893551e+01 4.84686822348770e-01 7.67817319053469e+00 -9.73181222650910e+00 2.05454883511646e+01 1.18057517169704e+01 5.07856144225374e+00 -1.68110741075221e+01 1.08664268583617e+01 -7.87974207259911e+00 -1.35003707792812e+01 1.62823510368811e+01 -1.18387733014774e+01 1.06832193820116e+01 1.02725450227792e+01 -2.41901236984348e+01 -1.37828708490818e+01 6.65183859452092e+00 7.61556726605322e+00 -2.60670733153554e+01 9.46120406480982e+00 -2.81092065212062e+01 1.20940063127981e+01 7.08945287602730e+00 -2.49584875997181e+01 -7.22603395231154e-02 8.61086990527316e+00 -2.59001154726744e+01 -4.28373746627405e+00 9.06366948013376e+00 
5 -1.92406591345042e+00 7.54372989204718e+00 -1.45584168379695e+00 8.62217314749053e+00 3.55803630814408e+00 -2.26003575291296e+00 3.17061311909647e+00 -3.76835554296320e+00 2.78424330943763e+00 -9.16279731615625e+00 -6.37096896998409e+00 8.57904189764852e-01 -1.11259289554843e+01 -1.65693280269049e+01 -8.90023449514694e+00 7.93119885995687e-01 -1.29643901282915e+01 -7.85277440331203e+00 7.00941636369038e+00 -1.73984593006969e+01 -1.28016372985619e+01 -1.03122566620747e+01 1.66452047442812e+01 -1.14956078557105e+01 -1.35578538371300e+01 7.77519973360992e+00 -1.21559148034900e+01 -2.52460276345230e+01 -8.28855992878281e+00 -1.28821588669521e+01 -1.67981343390785e+01 1.05210658407908e+00 -1.40642982278238e+01 -2.01290947575182e+01 -4.39820544399221e+00 -1.33571114767568e+01 -4.01331918305882e+00 -2.04313617864355e+01 -9.17250554926249e+00 -2.11367715404086e+01 2.18052177054063e+01 -8.17276959118708e+00 -1.99119127149024e+01 1.37728723794735e+01 -1.17963441284185e+01 -3.11066760948225e+01 -5.76090036201854e+00 -1.34234871942952e+01 -2.64260023554986e+01 1.12588673760322e+01 -1.52569336992801e+01 -2.54666537759245e+01 3.00008166923249e+00 -1.66360106174497e+01 -1.03820263346187e+01 4.12258412872515e+00 1.27649186017032e+01 1.00566013996426e+01 -1.27571541230356e+01 1.08813721148201e+01 -1.31980475219784e+01 1.93272196087710e+01 9.52025631844094e+00 -5.79675391917224e-01 -1.51053880277289e+01 1.45213804791085e+01 -1.40901639952892e+01 -9.20163199845990e+00 7.51218970518728e+00 -1.52568956388484e+01 6.51928741413252e-01 7.90908145744635e+00 -9.36012379160795e+00 1.99654643712883e+01 1.12124250373670e+01 5.38297453258173e+00 -1.70032568355816e+01 1.07421834980759e+01 -7.50772501731679e+00 -1.30691761226840e+01 1.60888832572906e+01 -1.15420665031127e+01 1.04236323277501e+01 1.09279206372923e+01 -2.38345734764470e+01 -1.34935582331677e+01 6.58264543942907e+00 7.81278322251643e+00 -2.63158794742757e+01 8.32357733453619e+00 -2.81014649850247e+01 1.19191006956489e+01 7.28868074340325e+00 -2.46916232337574e+01 2.80524544002247e-02 9.18780588708505e+00 -2.59137057928263e+01 -3.61267165237551e+00 9.26878960033392e+00 
6 -1.87900271999977e+00 7.40423567000847e+00 -1.29672854607389e+00 8.70886950406161e+00 3.73442318083060e+00 -2.20864139388306e+00 2.97489976160454e+00 -3.95622304954914e+00 2.62417230476634e+00 -9.10749145629831e+00 -6.24846839784372e+00 8.17061336754946e-01 -1.13157703081131e+01 -1.65286150750820e+01 -8.94167011540912e+00 6.55713771332707e-01 -1.24042899001817e+01 -7.58581522701018e+00 6.65069334397625e+00 -1.70997279218590e+01 -1.29167918562726e+01 -1.00657655630298e+01 1.66536829964772e+01 -1.15596634077028e+01 -1.32988679864858e+01 7.22579475839080e+00 -1.21918713730606e+01 -2.47985672133752e+01 -8.98564298354078e+00 -1.26253048875050e+01 -1.68261092643058e+01 1.06896918922638e+00 -1.42084502815389e+01 -1.99564266431930e+01 -4.54325692115718e+00 -1.35797017213479e+01 -4.03848204327406e+00 -2.02927523454115e+01 -9.21186034396719e+00 -2.11252041577957e+01 2.20249849308001e+01 -8.28607796660124e+00 -1.95861131148330e+01 1.31772236609904e+01 -1.19991032335857e+01 -3.11745947123705e+01 -6.55206111416346e+00 -1.32436869538678e+01 -2.64246991290043e+01 1.09984812999717e+01 -1.56006822827078e+01 -2.49024955779510e+01 2.45142979210434e+00 -1.68355383179094e+01 -1.01345095114471e+01 3.51441337399004e+00 1.23764571451541e+01 1.02440560884114e+01 -1.32334014537296e+01 1.13495999216240e+01 -1.28775872535788e+01 1.94069869801194e+01 9.34058055545229e+00 -8.34868166060740e-01 -1.60454168015200e+01 1.45147040991627e+01 -1.42373236234636e+01 -9.46899390487949e+00 7.62249334021213e+00 -1.52891365004844e+01 1.69582475771168e-02 8.35334720552891e+00 -8.85267110544475e+00 1.97229345267797e+01 1.06424872096243e+01 5.70241828507756e+00 -1.76598810289312e+01 1.02230563704373e+01 -7.55090373703915e+00 -1.37609648897222e+01 1.60128821716694e+01 -1.13654162433384e+01 1.02704654312729e+01 1.06647312128079e+01 -2.43045091340976e+01 -1.43140966307089e+01 7.14441909165147e+00 8.72416072212497e+00 -2.63167453697092e+01 9.01095340525454e+00 -2.78168672931416e+01 1.18639506555467e+01 6.40365337752774e+00 -2.49072458232822e+01 -3.56734080641829e-01 8.60524717453418e+00 -2.61147449938670e+01 -4.64378567844521e+00 9.40662832809872e+00 
7 -1.99656241454207e+00 7.42063782745984e+00 -1.25195662688413e+00 8.75818139702383e+00 3.81207385034272e+00 -2.14846865678074e+00 2.93278128932221e+00 -3.85934089530598e+00 2.59380096272387e+00 -9.01556853092078e+00 -6.42045684454818e+00 7.50203545647437e-01 -1.07941588584009e+01 -1.68155140804150e+01 -8.86727449015522e+00 6.30136512261984e-01 -1.24857634808887e+01 -7.71117735936612e+00 6.91148979820719e+00 -1.64533088062551e+01 -1.26110561926071e+01 -1.06530171584893e+01 1.69265923116156e+01 -1.16928697369086e+01 -1.33114613679884e+01 7.34697806758305e+00 -1.16684027261446e+01 -2.46423166332940e+01 -8.52093842906855e+00 -1.35741987316171e+01 -1.67336723536087e+01 1.11084177443294e+00 -1.45182942956991e+01 -1.97658901637599e+01 -4.23511066862013e+00 -1.35924575068246e+01 -4.41042009800989e+00 -2.06011598045813e+01 -9.50901651370088e+00 -2.14511538474543e+01 2.24316451069783e+01 -7.86458407486369e+00 -1.95558975209706e+01 1.29378090633041e+01 -1.22757526759132e+01 -3.12417821837040e+01 -6.49532226087906e+00 -1.39536044020280e+01 -2.66649718224369e+01 1.04016187707154e+01 -1.58068680217062e+01 -2.51868855867239e+01 2.84347744026259e+00 -1.69816589625803e+01 -1.00460222201311e+01 3.62677322971386e+00 1.24325510245977e+01 9.48701131827258e+00 -1.29667041122919e+01 1.22266558930009e+01 -1.35243058092283e+01 1.89760508018040e+01 1.00120879676755e+01 -1.35790654880840e+00 -1.63981594852442e+01 1.47201898821618e+01 -1.41766135960590e+01 -9.75021576941247e+00 7.54442649128753e+00 -1.58521679941315e+01 -2.10289013898192e-01 8.05661752277109e+00 -9.63641215762642e+00 2.00218217936025e+01 1.12187061760536e+01 4.67473332158510e+00 -1.70454479874213e+01 1.05156811035140e+01 -8.08560357014366e+00 -1.39186631180839e+01 1.60054799583110e+01 -1.18355710889175e+01 1.03244730924961e+01 1.09820720167678e+01 -2.47627192819307e+01 -1.46272635501798e+01 6.33293591507552e+00 8.15390531380320e+00 -2.61901888925498e+01 9.14129244925828e+00 -2.87326815266501e+01 1.19973544044484e+01 7.12361384870568e+00 -2.50746907064446e+01 -5.60416279545326e-01 8.71471870017646e+00 -2.55391136452335e+01 -5.04801881634194e+00 8.97314966954754e+00 
8 -1.97330692791342e+00 7.63576765734740e+00 -1.29089472829955e+00 8.46769672971783e+00 3.60465631205626e+00 -2.12542988815693e+00 3.08735519828218e+00 -4.04496816914491e+00 2.72060177843980e+00 -8.90381050591517e+00 -6.24666029114514e+00 6.49329010083619e-01 -1.08160278742313e+01 -1.67443942291837e+01 -9.09468633810342e+00 8.27625372536467e-01 -1.23784459276716e+01 -7.78380470648502e+00 6.50713355226331e+00 -1.68024867161152e+01 -1.24726780523615e+01 -1.05799715545650e+01 1.71785152112933e+01 -1.14719739957170e+01 -1.36454207031683e+01 8.18937848786345e+00 -1.22528212030702e+01 -2.45666354088676e+01 -9.17238214281366e+00 -1.31950281356757e+01 -1.71076459048359e+01 1.79590202382125e+00 -1.46114309649826e+01 -1.93013499234939e+01 -3.90613745991796e+00 -1.37811241129481e+01 -4.43725182480062e+00 -2.06297683761550e+01 -9.42152018413982e+00 -2.08341665019931e+01 2.23515438943907e+01 -8.32125126081000e+00 -1.95902915635926e+01 1.45921174175168e+01 -1.29738096754066e+01 -3.05143155091672e+01 -6.61347601919527e+00 -1.38042456925399e+01 -2.67420387615526e+01 1.12642343807804e+01 -1.51143776088565e+01 -2.49430249239820e+01 2.98563249264993e+00 -1.70602367995086e+01 -9.88856228814577e+00 3.57026061659607e+00 1.22603433802301e+01 9.71006265221548e+00 -1.31499235043597e+01 1.18277003968775e+01 -1.34023597083217e+01 1.95466488930020e+01 9.37128267892351e+00 -7.93455770259431e-01 -1.60334831111652e+01 1.48553311473221e+01 -1.37109209510155e+01 -9.57056096544312e+00 7.16383101194830e+00 -1.61468900878214e+01 -4.86523989204407e-01 7.79506101369070e+00 -9.37758593481386e+00 1.99994263402972e+01 1.09619301299872e+01 5.46094850671260e+00 -1.76666838533464e+01 1.06236716017127e+01 -8.19441109303648e+00 -1.40662650076364e+01 1.60256287913466e+01 -1.18088975155277e+01 1.05868743835653e+01 1.01783369187738e+01 -2.39383723090189e+01 -1.36599315636183e+01 5.43825906005971e+00 8.69434673900391e+00 -2.67075452429693e+01 9.60872843732457e+00 -2.85486847391856e+01 1.20949540025915e+01 7.47461459380232e+00 -2.46786153521454e+01 -2.01909590032027e-01 8.69692912476327e+00 -2.55297560357506e+01 -4.24467817559742e+00 8.77611416162927e+00 
9 -1.96811516451427e+00 7.16563379089195e+00 -1.37658045257347e+00 8.61655802871242e+00 3.52932958487308e+00 -2.01341277917226e+00 3.01894456690008e+00 -3.80004083749020e+00 2.59700517853101e+00 -8.98525820516978e+00 -5.99414210046582e+00 7.28464651990819e-01 -1.11558409216974e+01 -1.62135210765820e+01 -7.99940646024351e+00 7.83070117476122e-01 -1.24914323780563e+01 -7.41175398781699e+00 6.49503485997775e+00 -1.68413627927539e+01 -1.31027967174081e+01 -1.00472205441093e+01 1.69164214711381e+01 -1.13010105823898e+01 -1.33799614646473e+01 8.14148357250277e+00 -1.22852415861219e+01 -2.46306921271923e+01 -8.48787871149502e+00 -1.27938728751580e+01 -1.71085348574952e+01 1.50187925531303e+00 -1.45474227254774e+01 -1.99807503147902e+01 -4.40234861409712e+00 -1.31526485200057e+01 -4.41669844152586e+00 -2.07689679574554e+01 -8.91640679145741e+00 -2.02577154921141e+01 2.22308807341293e+01 -7.64020561754205e+00 -1.92507982771515e+01 1.45688769387933e+01 -1.25038834884730e+01 -3.08105316362313e+01 -6.03231532310233e+00 -1.39751687916020e+01 -2.70831180125500e+01 1.13873325770505e+01 -1.49934098841022e+01 -2.47461294558940e+01 3.08586136186832e+00 -1.60221741492896e+01 -1.00995451045928e+01 3.56820631107068e+00 1.32327354686431e+01 9.63922975879487e+00 -1.30511418422431e+01 1.17270145467095e+01 -1.28151867220352e+01 1.97240478831546e+01 9.82493705305584e+00 -2.07584131178020e-01 -1.56099735601684e+01 1.53120873513368e+01 -1.40799216918133e+01 -9.43967764005104e+00 7.63694940162974e+00 -1.62373459562264e+01 -7.58393897568691e-01 8.34102802976417e+00 -8.94704714477757e+00 2.00403301213079e+01 1.14251830890929e+01 5.23009108781497e+00 -1.70754802766395e+01 1.15388265668671e+01 -7.58569610519606e+00 -1.35373230038145e+01 1.69921660912027e+01 -1.14352692975815e+01 1.08300309682583e+01 1.08490848729963e+01 -2.48255559116999e+01 -1.43852939465520e+01 6.24974117510358e+00 7.48015471109630e+00 -2.68337071044045e+01 9.47246634274529e+00 -2.80191385781811e+01 1.22764805426580e+01 6.77349585212281e+00 -2.50817747835803e+01 4.20177090432698e-02 1.00469232801852e+01 -2.57199955001412e+01 -3.77421819365294e+00 9.42065913093547e+00 
